date;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
38898;198;143;253;0;0;749;104;299;10247;768
38899;215;146;273;0;0;859;104;263;10252;930
38900;221;149;276;0;0;95;144;403;10229;942
38901;228;172;29;0;0;942;158;421;10191;948
38902;255;202;307;0;0;1007;13;302;10165;930
38903;254;193;329;43;0;1362;9;587;10151;720
38904;211;169;254;0;0;1355;43;144;10163;192
38905;201;175;237;0;0;2063;65;205;10165;12
38906;196;156;239;34;0;2216;79;331;1018;384
38907;213;156;261;119;0;1488;101;85;10166;468
38908;199;157;245;0;0;2456;83;248;10228;462
38909;228;158;296;0;0;3332;79;313;10224;576
38910;214;154;266;0;0;434;76;227;10244;462
38911;235;16;303;0;0;3395;76;31;10216;768
38912;183;138;227;0;0;146;126;418;10284;804
38913;193;115;254;0;0;435;122;389;1030;930
38914;21;14;265;0;0;867;166;382;10288;930
38915;223;135;296;0;0;866;76;292;10255;924
38916;245;14;325;0;0;145;58;223;10217;918
38917;282;192;348;0;0;1029;83;284;10191;912
38918;264;189;352;142;0;1065;108;616;10171;570
38919;248;178;314;0;0;2938;79;281;10197;822
38920;249;197;327;6;0;822;94;468;10171;486
38921;234;171;298;0;0;2368;76;277;10176;480
38922;23;181;288;0;0;1281;58;328;10203;384
38923;261;20;313;0;0;575;97;274;10186;738
38924;267;203;343;32;0;812;94;389;10161;588
38925;241;192;336;7;0;112;76;428;10149;420
38926;224;19;281;19;0;3326;61;241;10116;294
38927;219;167;277;0;0;2459;68;313;1010;564
38928;218;157;301;23;0;1905;65;461;10119;360
38929;192;14;23;0;0;2329;112;36;10135;336
38930;173;138;241;131;0;2252;108;544;10062;144
38931;152;126;189;9;0;2248;115;569;10054;168
38932;161;125;205;2;0;2465;68;22;10059;324
38933;168;112;23;0;0;3083;54;263;10107;324
38934;175;112;249;147;0;167;65;547;10153;432
38935;198;15;255;0;0;3088;97;389;10159;162
38936;193;156;249;9;0;2909;104;317;1016;282
38937;172;145;195;6;0;3135;104;353;10164;102
38938;162;141;213;13;0;2596;76;292;10141;132
38939;147;126;185;34;0;2607;104;346;10119;144
38940;132;115;17;28;0;2245;68;266;10096;48
38941;132;95;163;16;0;1957;5;166;10078;102
38942;152;96;215;1;0;919;61;238;10065;522
38943;148;99;208;127;0;2018;126;428;10045;186
38944;16;143;181;5;0;2428;169;493;10067;66
38945;172;119;221;1;0;1337;65;259;1007;432
38946;19;143;236;66;0;1126;68;234;10057;324
38947;189;161;223;35;0;1855;97;468;10074;258
38948;195;144;261;68;0;1666;72;382;10138;414
38949;172;154;205;72;0;2056;122;425;10158;162
38950;158;136;196;73;0;2372;115;439;10157;60
38951;151;135;194;15;0;2477;108;461;10153;78
38952;164;133;211;0;0;2598;68;23;10155;366
38953;177;124;239;1;0;1231;72;436;10085;294
38954;151;123;18;13;0;1327;4;173;10072;18
38955;156;115;20;205;0;2504;68;302;10084;120
38956;148;111;192;27;0;2283;86;428;10107;90
38957;135;11;175;103;0;2252;112;40;10057;48
38958;127;108;161;58;0;2571;151;428;10055;258
38959;127;106;167;85;0;2584;122;425;10149;78
38960;15;111;198;2;0;255;94;392;10221;270
38961;189;156;227;0;0;2151;94;392;10169;210
38962;198;143;237;0;0;1994;79;274;10118;192
38963;196;177;216;96;0;2336;198;522;10101;0
38964;188;139;211;0;0;2692;202;551;10201;210
38965;161;112;20;6;0;2175;68;302;10241;240
38966;205;158;262;0;0;1957;61;274;1018;528
38967;163;111;233;16;0;3327;68;396;10157;270
38968;134;79;193;0;0;3008;68;31;10275;390
38969;138;67;197;0;0;741;79;36;10288;720
38970;18;125;245;0;0;1006;158;421;10243;714
38971;209;157;267;0;0;1237;101;259;10211;714
38972;228;165;282;0;0;1162;9;241;1018;690
38973;212;142;284;0;0;1018;72;238;10146;612
38974;225;178;28;0;0;1058;122;407;10098;690
38975;215;175;254;0;0;795;162;396;10073;546
38976;211;162;257;0;0;858;119;346;10087;516
38977;199;136;258;2;0;3343;36;184;10086;426
38978;165;154;189;5;0;2566;76;234;10119;0
38979;158;106;203;12;0;2253;97;385;10139;120
38980;149;84;21;0;0;1659;54;227;1018;660
38981;187;94;249;0;0;1217;108;367;10153;696
38982;217;144;275;0;0;130;133;428;10132;648
38983;199;127;259;0;0;1039;86;302;10131;630
38984;20;145;263;0;0;1128;65;22;10098;642
38985;178;108;238;12;0;2368;5;22;10085;378
38986;17;147;195;21;0;2391;68;223;1015;0
38987;159;128;195;0;0;2862;58;234;10162;402
38988;153;11;206;3;0;1426;43;227;10123;222
38989;166;104;228;0;0;1234;61;281;10109;288
38990;17;125;229;1;0;1556;76;353;10112;486
38991;173;127;215;11;0;1678;94;392;10104;264
38992;161;141;178;0;0;2168;158;461;10069;0
38993;145;126;173;0;0;2266;76;245;10015;24
38994;127;112;152;2;0;2454;122;335;10089;30
38995;13;95;163;59;0;2231;122;396;1016;228
38996;154;128;174;51;0;2146;173;40;10099;0
38997;124;94;148;38;0;237;137;472;10117;102
38998;116;82;165;0;0;201;86;284;10219;438
38999;133;93;191;0;0;1472;61;274;10198;504
39000;163;124;207;0;0;779;65;263;10213;360
39001;154;116;20;0;0;1006;108;302;10156;522
39002;157;99;213;72;0;311;36;176;10203;228
39003;155;131;172;0;0;3595;65;338;10296;0
39004;131;101;142;0;0;799;108;324;10311;48
39005;112;72;152;0;0;797;115;306;10303;444
39006;109;71;161;0;0;1178;97;356;10255;582
39007;112;53;167;0;0;1675;94;364;10171;576
39008;125;55;181;0;0;1332;65;23;10087;126
39009;145;103;181;5;0;1405;104;328;10016;168
39010;157;139;192;1;0;1616;108;31;9992;246
39011;151;133;177;0;0;2072;9;36;1002;78
39012;154;12;176;14;0;1872;112;356;10036;354
39013;168;15;20;119;0;1883;137;40;9966;48
39014;145;116;167;29;0;2167;252;655;9968;30
39015;128;97;158;0;0;1822;119;486;10117;444
39016;175;13;212;0;0;1663;13;392;10074;384
39017;14;8;191;0;0;2514;144;479;10196;444
39018;116;67;15;51;0;1998;9;385;10227;0
39019;135;107;157;26;0;2791;173;587;10177;48
39020;114;101;132;0;0;2262;54;144;10203;0
39021;117;81;147;5;0;2115;148;558;10056;54
39022;49;-3;82;63;0;2933;187;659;10141;48
39023;23;-22;57;11;0;2736;54;18;10269;30
39024;42;11;59;6;0;2742;43;122;10295;66
39025;75;55;95;13;0;2657;108;317;10294;18
39026;98;87;105;3;0;2633;176;407;10252;0
39027;103;91;114;0;0;2558;158;374;10258;0
39028;77;29;107;0;0;2244;65;191;10229;258
39029;73;13;111;67;0;2349;112;45;10192;318
39030;89;35;112;4;0;2705;158;529;1024;156
39031;53;16;92;0;0;2243;54;227;10331;186
39032;73;47;98;15;0;2239;137;626;10141;0
39033;61;45;77;53;0;2696;169;652;10117;18
39034;89;59;119;56;0;2442;162;562;10075;0
39035;118;98;134;23;0;2369;14;40;10091;18
39036;13;109;163;0;0;2043;104;306;10118;144
39037;145;116;178;1;0;167;133;40;10061;384
39038;124;83;155;11;0;1814;97;317;10085;12
39039;85;16;124;1;0;1761;83;461;10155;24
39040;63;19;101;75;0;108;86;342;10178;0
39041;6;28;76;82;0;1784;133;382;10133;42
39042;77;3;102;5;0;2071;126;421;9977;162
39043;51;23;72;15;0;1936;104;317;9996;18
39044;82;59;117;156;0;1901;151;49;9934;0
39045;105;72;136;6;0;1737;133;446;10021;234
39046;147;125;169;0;0;1782;169;454;10038;0
39047;109;5;136;0;0;1739;61;18;10192;0
39048;113;45;149;4;0;1322;94;306;10216;150
39049;102;69;133;3;0;1311;101;464;10202;408
39050;88;33;109;0;0;207;72;256;10293;54
39051;57;35;75;0;0;1456;61;259;10352;426
39052;82;6;11;0;0;1666;108;32;10257;342
39053;86;68;116;0;0;1745;115;40;10171;138
39054;107;79;135;13;0;191;18;58;10065;288
39055;92;82;115;26;0;2196;191;479;10018;0
39056;141;104;161;82;0;2196;256;547;10004;72
39057;98;72;11;0;0;2288;162;421;1004;0
39058;85;62;11;16;0;195;205;544;10024;84
39059;104;83;129;2;0;1843;248;792;9938;24
39060;68;39;93;0;0;236;101;302;10081;0
39061;48;25;76;0;0;2362;83;31;10267;66
39062;56;19;8;195;0;194;13;349;10202;0
39063;69;5;83;15;0;2282;133;396;10204;192
39064;88;63;106;6;0;2363;194;544;10233;0
39065;96;79;106;0;0;2329;198;497;10261;0
39066;79;9;133;0;0;1877;83;317;1025;420
39067;73;49;97;51;0;230;122;418;10195;0
39068;51;39;62;22;0;2454;126;407;10244;0
39069;36;8;44;0;0;288;43;158;10296;0
39070;29;22;34;0;0;3036;36;101;10359;0
39071;28;18;35;19;0;254;54;126;10375;0
39072;46;33;56;0;0;1726;18;58;10413;0
39073;5;43;58;0;0;909;32;166;10431;0
39074;24;-16;44;0;0;867;79;22;10425;12
39075;8;-1;17;0;0;9;4;119;10392;0
39076;31;14;52;0;0;722;58;205;10375;0
39077;11;-3;31;0;0;1177;76;245;1036;126
39078;-26;-47;-6;0;0;225;47;349;10325;0
39079;21;-7;42;69;0;236;101;349;10262;0
39080;43;9;74;0;0;174;9;281;10261;264
39081;75;22;118;3;0;1819;166;929;10183;0
39082;96;77;121;3;0;2356;27;889;1020;0
39083;82;4;129;53;0;2434;238;72;10113;18
39084;49;38;57;13;0;2446;18;457;10164;0
39085;58;42;75;12;0;2374;137;335;10245;0
39086;79;71;88;43;0;2337;216;479;10087;0
39087;78;65;92;42;0;2521;18;479;10164;0
39088;88;73;105;131;0;2208;122;353;10155;0
39089;81;56;104;0;0;2307;162;475;10147;18
39090;81;59;108;26;0;1983;151;432;10054;0
39091;127;10;139;0;0;2384;238;598;10089;0
39092;117;68;139;69;0;2251;245;554;10126;6
39093;7;55;94;135;0;2397;27;821;10105;0
39094;88;75;12;14;0;2538;266;63;10174;78
39095;108;101;12;26;0;2427;22;58;10189;0
39096;7;21;115;0;0;244;194;605;10252;150
39097;49;11;89;0;0;200;94;295;1027;300
39098;65;2;98;16;0;1921;9;252;10201;0
39099;96;69;125;87;0;2061;184;626;10123;36
39100;102;69;143;229;0;2337;331;1069;9933;0
39101;87;68;101;11;0;2643;241;857;10096;42
39102;106;66;133;23;0;2421;227;673;10108;0
39103;56;25;73;77;0;237;241;882;10086;36
39104;19;-58;45;5;0;2788;122;371;10166;12
39105;-4;-75;-4;0;0;489;68;256;10168;396
39106;-46;-84;-15;1;0;188;58;288;10102;282
39107;-28;-8;-4;0;0;285;83;317;10229;204
39108;-2;-7;2;57;0;2214;119;378;10195;0
39109;17;6;26;11;30;2792;144;328;10232;24
39110;43;19;66;68;10;2554;223;547;10207;0
39111;6;39;85;21;0;2845;148;385;10204;30
39112;64;46;8;0;0;2592;104;284;10235;0
39113;66;55;83;11;0;255;194;547;10192;90
39114;64;51;74;11;0;270;79;238;10264;0
39115;75;57;81;8;0;2677;119;338;10295;0
39116;59;44;71;3;0;2908;104;274;10341;0
39117;48;-8;76;0;0;2861;65;176;10311;78
39118;12;-19;26;29;0;2451;68;274;10144;0
39119;9;-28;32;0;0;2338;68;212;1006;90
39120;-7;-38;26;0;0;321;29;104;10014;96
39121;-2;-55;46;45;0;1345;108;554;9959;60
39122;27;11;46;28;0;2305;101;299;10026;0
39123;21;11;32;1;0;975;194;486;10065;0
39124;59;23;76;55;0;1568;162;479;1000;0
39125;74;55;96;86;0;1839;133;428;9939;30
39126;68;61;83;36;0;2519;198;50;10016;18
39127;57;46;74;84;0;1688;115;428;10058;0
39128;47;-2;79;0;0;3168;104;364;10202;18
39129;57;3;96;0;0;1265;14;392;10231;486
39130;68;36;107;0;0;1491;137;432;10167;420
39131;43;-3;78;0;0;2313;61;238;10152;30
39132;44;26;73;0;0;1226;43;238;10148;30
39133;61;27;102;0;0;1946;32;173;10119;72
39134;82;23;143;62;0;1839;97;407;10103;120
39135;79;22;119;0;0;2025;97;274;10119;174
39136;10;69;132;2;0;1409;133;389;10091;114
39137;94;8;116;8;0;163;176;554;10015;72
39138;77;59;10;82;0;1901;158;479;9971;24
39139;62;48;71;38;0;260;176;403;10041;0
39140;52;34;95;86;0;2507;151;454;10099;0
39141;92;6;107;72;0;2375;23;641;9964;18
39142;8;44;101;91;0;2316;205;63;9907;144
39143;55;28;89;65;0;2517;198;533;10028;120
39144;51;27;87;43;0;1963;162;598;10028;0
39145;79;36;121;0;0;1919;97;482;10183;318
39146;89;52;126;17;0;1948;209;817;10145;162
39147;95;64;143;6;0;1858;176;482;10107;60
39148;87;54;121;28;0;1902;119;425;10036;126
39149;68;27;104;0;0;2421;83;234;1019;90
39150;68;23;109;75;0;2163;101;371;10253;66
39151;64;36;102;0;0;2543;101;342;10348;102
39152;82;22;15;0;0;2089;61;241;1034;564
39153;98;23;177;0;0;1046;61;223;10279;660
39154;93;16;156;0;0;3598;54;194;10271;462
39155;63;-3;125;0;0;51;47;234;10348;570
39156;61;-3;136;0;0;2527;32;115;10298;600
39157;65;-5;105;0;0;2561;9;328;10249;18
39158;86;73;101;38;0;2521;212;508;10165;0
39159;64;8;101;55;0;2445;263;709;9992;78
39160;26;11;7;8;0;2389;122;418;9928;198
39161;21;-1;62;59;0;261;61;317;10009;102
39162;21;-2;5;129;0;307;83;367;1007;0
39163;16;4;38;154;100;3188;68;317;10071;0
39164;49;17;94;2;20;338;173;536;10096;186
39165;84;47;115;0;0;461;122;432;10121;24
39166;99;49;145;0;0;;223;601;10211;648
39167;112;65;169;0;0;808;227;526;10228;672
39168;113;69;164;0;0;971;223;486;10208;660
39169;116;7;172;0;0;989;14;302;1017;636
39170;98;3;158;0;0;1424;72;346;10125;282
39171;93;23;159;0;0;752;104;328;10127;198
39172;111;53;158;0;0;617;176;436;1019;498
39173;117;67;166;0;0;704;198;482;10277;702
39174;127;31;185;0;0;705;166;324;10262;684
39175;49;6;8;55;0;3357;101;389;1018;12
39176;5;-8;107;0;0;472;112;367;10214;660
39177;46;-2;134;0;0;2933;72;292;10213;156
39178;84;0;157;0;0;2724;72;302;1022;354
39179;66;2;118;0;0;192;54;191;10247;102
39180;82;4;145;0;0;2338;72;306;10242;348
39181;105;32;144;0;0;2508;122;403;10174;168
39182;113;66;144;0;0;2705;112;349;10207;18
39183;112;64;152;0;0;2719;47;198;10246;0
39184;133;35;207;0;0;638;101;299;10235;714
39185;178;131;234;0;0;884;209;472;10213;582
39186;199;129;26;0;0;946;155;407;10221;774
39187;204;154;26;0;0;1096;162;364;1023;792
39188;197;98;27;0;0;1736;65;252;10206;774
39189;111;31;174;0;0;3143;83;292;10202;240
39190;74;5;12;0;0;2892;72;32;1023;54
39191;10;-1;173;0;0;2828;14;439;10187;726
39192;65;2;108;0;0;3467;94;281;10225;270
39193;72;-18;143;0;0;533;79;338;10238;774
39194;132;56;223;0;0;1312;83;31;1022;804
39195;151;37;23;5;0;561;72;306;10204;516
39196;171;126;209;0;0;2432;65;18;10192;210
39197;206;117;255;0;0;1311;86;313;10162;768
39198;191;107;254;0;0;1293;68;31;10183;804
39199;20;121;263;0;0;641;65;288;10202;786
39200;197;112;266;0;0;347;65;392;10203;810
39201;134;8;19;0;0;642;104;414;10206;798
39202;12;52;188;0;0;751;104;45;10186;834
39203;129;65;19;0;0;816;151;346;10179;852
39204;135;63;20;0;0;894;158;374;10162;852
39205;149;69;214;0;0;682;115;425;1014;768
39206;174;116;226;0;0;678;18;389;10106;828
39207;158;77;232;0;0;567;119;382;10125;858
39208;144;44;22;9;0;2291;83;349;10155;696
39209;134;115;159;314;0;242;173;558;10089;0
39210;113;91;139;8;0;2578;158;778;10084;36
39211;121;10;155;55;0;2497;144;436;1012;108
39212;138;117;168;39;0;2335;173;63;10077;0
39213;121;89;148;69;0;2191;173;76;10033;0
39214;127;94;163;18;0;2153;169;626;10074;138
39215;166;112;206;55;0;164;9;342;10077;396
39216;161;126;199;111;0;2165;14;536;10063;276
39217;112;85;15;14;0;2721;86;306;10133;264
39218;102;48;132;92;0;1824;119;446;10101;36
39219;86;28;143;0;0;317;65;27;10122;378
39220;135;3;204;6;0;1848;83;31;10161;834
39221;157;97;196;25;0;2145;83;292;10135;252
39222;184;105;234;0;0;713;104;299;10148;318
39223;211;148;261;0;0;3031;65;245;10138;672
39224;19;142;25;5;0;323;65;245;10179;312
39225;171;132;22;0;0;201;58;18;10213;444
39226;199;127;26;1;0;792;5;238;10155;486
39227;208;161;273;24;0;2923;61;587;10065;426
39228;188;146;227;107;0;3125;9;313;10026;288
39229;165;115;217;29;0;2094;9;403;9973;318
39230;133;98;155;17;0;45;5;223;9981;0
39231;114;86;131;123;0;2879;148;457;10029;0
39232;128;57;193;0;0;2113;9;295;10124;834
39233;151;123;177;0;0;1287;115;27;10129;30
39234;178;119;227;0;0;721;126;324;10153;726
39235;167;123;207;0;0;383;79;277;10224;294
39236;153;113;176;0;0;561;72;187;10223;18
39237;171;119;21;0;0;561;76;277;10214;78
39238;175;126;219;0;0;451;79;256;10199;186
39239;191;116;246;0;0;34;76;23;10171;804
39240;231;169;28;0;0;571;133;324;10155;522
39241;247;195;298;0;0;98;148;324;10155;840
39242;215;158;279;8;0;169;72;446;1016;546
39243;201;148;288;66;0;966;47;407;10151;480
39244;196;128;285;158;0;131;47;446;10129;444
39245;196;161;244;1;0;2526;108;331;10097;360
39246;189;143;234;0;0;2617;86;274;1008;396
39247;195;136;263;77;0;1016;47;266;10053;216
39248;192;159;234;39;0;2003;94;454;10037;210
39249;166;132;203;2;0;2038;108;40;10066;342
39250;178;135;229;109;0;2191;97;432;10071;378
39251;176;15;214;0;0;247;104;49;10092;138
39252;203;128;258;0;0;1034;68;317;10142;786
39253;226;182;267;1;0;192;13;403;10123;462
39254;157;126;191;231;0;162;72;353;10128;0
39255;155;101;204;76;0;1316;65;346;10105;438
39256;161;137;213;64;0;2343;104;461;10088;246
39257;179;143;217;12;0;2039;9;346;10121;234
39258;171;118;204;46;0;1659;97;428;10041;96
39259;129;101;164;87;0;2231;191;648;9988;78
39260;12;89;167;38;0;2533;18;493;10057;78
39261;132;96;167;11;0;2394;122;443;10101;246
39262;148;113;186;65;0;2035;126;378;10123;12
39263;161;127;197;0;0;2346;137;461;10138;126
39264;197;153;253;12;0;1563;83;428;10091;204
39265;179;132;232;49;0;2142;79;684;10065;240
39266;147;111;179;51;0;1979;9;32;10042;78
39267;139;126;175;65;0;2377;126;41;10034;72
39268;147;124;189;88;0;2523;119;436;10086;102
39269;151;131;174;16;0;2383;191;688;10078;24
39270;149;103;198;4;0;245;166;493;1014;144
39271;168;89;227;68;0;2233;79;295;10166;882
39272;145;12;183;138;0;3337;54;547;10121;36
39273;133;10;185;32;0;2292;65;338;10118;252
39274;139;101;18;33;0;2164;115;457;10121;84
39275;157;131;201;3;0;2496;14;396;10146;48
39276;191;156;24;5;0;2364;101;335;10155;150
39277;242;17;304;0;0;2067;112;374;10143;720
39278;253;151;336;0;0;1177;86;306;10141;738
39279;266;165;332;0;0;1695;9;385;10112;798
39280;21;135;253;0;0;2461;115;41;10163;600
39281;192;121;257;0;0;3224;68;277;10188;570
39282;191;11;241;0;0;54;47;205;10187;390
39283;216;167;266;64;0;709;101;32;10142;516
39284;187;156;235;1;0;2493;58;205;10162;408
39285;18;12;229;1;0;2431;112;464;1011;390
39286;169;95;215;12;0;1173;94;353;10051;294
39287;155;129;185;145;0;2178;18;626;10013;144
39288;174;119;224;0;0;2472;122;407;10138;456
39289;212;163;264;37;0;2079;126;443;10105;468
39290;18;15;219;75;0;2383;176;536;10121;408
39291;162;122;197;85;0;2477;86;367;10127;90
39292;136;108;156;19;0;2028;72;389;10109;0
39293;119;99;15;9;0;2637;14;508;10156;102
39294;132;92;174;0;0;2768;115;342;1019;102
39295;156;73;222;0;0;105;65;234;10172;822
39296;156;114;186;127;0;1876;58;223;10106;6
39297;155;101;201;4;0;2551;79;248;10209;306
39298;176;92;249;0;0;3534;58;245;10238;840
39299;215;139;273;0;0;1127;97;313;10176;858
39300;231;175;29;0;0;1259;13;353;10104;822
39301;183;153;206;18;0;2873;79;209;10132;0
39302;147;141;156;119;0;3046;79;216;10137;0
39303;169;142;211;578;0;276;58;547;10116;0
39304;187;166;235;1;0;2957;68;335;10125;42
39305;162;107;206;0;0;2875;115;331;10133;444
39306;155;83;234;0;0;1117;4;205;10111;678
39307;172;112;22;0;0;2266;94;374;10112;426
39308;189;10;251;5;0;1291;68;317;10106;588
39309;214;174;249;299;0;2017;158;544;1004;102
39310;178;136;204;9;0;2289;173;626;10078;312
39311;147;113;194;4;0;2021;104;371;10173;324
39312;158;113;208;0;0;1738;68;248;10171;510
39313;177;146;218;0;0;1192;9;274;10103;180
39314;165;113;208;121;0;1665;79;299;10058;150
39315;147;115;171;667;0;2906;79;454;10045;0
39316;172;134;216;27;0;1242;133;526;10078;252
39317;189;154;243;43;0;962;86;346;10145;408
39318;188;147;251;2;0;120;4;166;10226;552
39319;184;134;237;0;0;3155;68;306;10267;510
39320;176;137;216;0;0;2405;86;313;10255;174
39321;145;101;19;0;0;3363;58;31;10229;390
39322;135;85;175;0;0;3535;47;259;10202;408
39323;122;63;178;0;0;163;54;223;10186;312
39324;123;53;168;34;0;2208;97;389;10182;108
39325;148;12;186;19;0;2638;126;432;10168;12
39326;15;13;176;28;0;2563;65;256;10183;144
39327;157;127;197;218;0;221;108;428;10163;42
39328;13;85;171;46;0;2786;9;551;10125;180
39329;107;74;157;44;0;3036;79;407;1021;294
39330;113;7;165;2;0;2539;54;22;10278;264
39331;142;107;20;2;0;3027;68;317;10262;336
39332;147;116;182;19;0;3087;76;292;10261;42
39333;142;128;161;39;0;2785;104;349;10225;6
39334;132;119;151;8;0;2958;101;356;10194;6
39335;123;109;143;122;0;2607;137;425;10121;42
39336;13;11;165;9;0;2874;104;331;10187;30
39337;134;112;165;1;0;2841;58;209;10263;96
39338;122;77;162;0;0;322;47;162;10258;144
39339;131;56;195;6;0;2919;97;544;10183;480
39340;117;55;163;0;0;2822;9;331;10239;408
39341;143;54;21;0;0;2127;9;342;10163;588
39342;168;119;21;92;0;2352;104;349;10087;588
39343;107;57;145;56;0;2989;108;407;1014;174
39344;104;51;151;0;0;2208;101;371;10226;330
39345;139;107;177;0;0;2108;119;392;10213;132
39346;157;105;20;0;0;2012;86;274;10212;168
39347;147;83;22;0;0;1892;5;202;10221;594
39348;165;86;242;0;0;1086;43;18;10216;552
39349;18;12;231;46;0;1983;137;504;10143;366
39350;125;101;159;1;0;2188;115;421;10141;276
39351;107;73;148;12;0;1535;5;169;10138;84
39352;116;76;137;102;0;361;169;486;10104;0
39353;134;119;151;257;0;303;86;295;10051;54
39354;121;116;126;493;0;2591;176;439;10072;0
39355;12;86;143;0;0;2349;108;295;10218;0
39356;133;75;178;34;0;657;94;292;10246;210
39357;137;132;146;0;0;532;68;227;10212;0
39358;15;13;179;72;0;1107;115;331;10197;492
39359;148;111;173;8;0;2135;58;187;10203;24
39360;115;85;149;0;0;2889;43;194;10246;162
39361;106;83;134;0;0;904;97;212;10253;174
39362;107;57;162;0;0;1055;54;202;10228;594
39363;98;47;154;0;0;449;29;133;10239;222
39364;119;103;146;0;0;957;76;295;1025;30
39365;12;6;169;0;0;825;68;198;10247;312
39366;96;41;157;6;0;166;4;166;10269;408
39367;118;97;154;1;0;2803;108;306;10225;30
39368;111;71;153;0;0;747;54;248;10275;486
39369;111;58;161;0;0;1365;83;238;10246;582
39370;125;42;187;0;0;1595;72;252;10176;564
39371;146;127;174;0;0;2184;104;367;10179;174
39372;133;9;176;33;0;2162;122;425;10149;24
39373;75;34;112;14;0;2898;112;461;10257;102
39374;57;3;104;1;0;3323;61;252;10317;180
39375;41;-16;96;28;0;181;32;162;10361;384
39376;51;2;82;26;0;199;61;302;10295;30
39377;4;9;81;0;0;781;101;374;10298;534
39378;49;15;77;0;0;651;115;461;10276;258
39379;64;57;69;0;0;583;14;36;10262;0
39380;76;65;87;0;0;667;83;295;10253;0
39381;73;34;87;0;0;774;83;27;10236;12
39382;66;35;79;0;0;1595;4;115;10281;0
39383;82;68;10;3;0;1616;9;32;10231;84
39384;86;74;104;186;0;1662;5;169;10132;0
39385;85;5;117;13;0;261;72;248;10167;162
39386;77;51;116;0;0;2215;58;22;10293;348
39387;10;8;118;17;0;2358;54;205;10308;0
39388;114;105;123;44;0;2343;58;155;1031;0
39389;115;87;132;22;0;2764;97;292;10268;6
39390;85;69;105;0;0;303;65;23;10272;6
39391;79;66;97;56;0;1779;68;353;1026;6
39392;66;5;82;18;0;2757;162;45;1022;24
39393;76;51;93;79;0;262;205;551;10176;0
39394;87;64;107;149;0;2508;151;518;10122;0
39395;43;24;64;10;0;2778;198;562;10093;0
39396;44;31;59;14;0;2814;14;515;10113;24
39397;52;17;92;12;0;2733;155;634;10057;12
39398;37;14;47;133;0;2792;158;432;10147;0
39399;35;1;49;15;0;2566;133;407;10101;0
39400;13;-5;3;6;0;3597;9;32;10116;120
39401;14;0;42;0;0;359;79;238;10246;102
39402;22;-13;45;2;0;211;61;248;1028;18
39403;42;33;5;1;0;2224;47;151;10262;0
39404;49;35;64;0;0;1172;79;338;10163;0
39405;37;25;51;13;0;1408;122;367;10116;0
39406;69;43;96;0;0;1255;94;367;10132;78
39407;84;65;108;0;0;1424;13;461;10087;0
39408;74;26;104;0;0;1444;86;263;10083;30
39409;61;18;8;19;0;2634;65;302;10141;0
39410;32;21;52;14;0;2454;76;421;10235;30
39411;49;26;68;44;0;2589;187;446;10148;6
39412;24;11;32;16;0;2871;169;389;10217;0
39413;31;19;46;0;0;269;76;284;10269;0
39414;33;2;72;0;0;1808;76;234;10221;300
39415;44;1;67;24;0;1808;122;389;10088;0
39416;61;48;83;83;0;2309;133;342;10081;0
39417;82;62;10;16;0;2169;184;547;10043;114
39418;83;65;105;178;0;2192;234;662;997;114
39419;67;52;75;46;0;2559;256;554;9929;30
39420;56;35;72;3;0;2548;133;356;10128;0
39421;105;64;123;5;0;2048;173;529;10139;0
39422;96;83;12;185;0;2255;18;41;1010;42
39423;95;58;132;67;0;2405;252;666;995;18
39424;54;33;66;44;0;2317;173;461;10036;0
39425;68;37;92;23;0;1963;158;45;9901;42
39426;59;42;68;62;0;893;108;421;9984;0
39427;48;41;52;21;0;3308;86;288;10211;0
39428;43;33;52;0;0;3555;76;27;1036;0
39429;35;22;48;0;0;505;94;284;10418;96
39430;19;14;25;0;0;619;72;194;10401;0
39431;8;-15;24;0;0;675;108;335;10387;48
39432;-14;-34;7;0;0;691;104;407;10402;222
39433;1;-22;19;0;0;747;148;457;1039;168
39434;-5;-34;31;0;0;653;79;263;10388;270
39435;-2;-55;47;0;0;243;29;115;10405;384
39436;-44;-7;13;0;0;353;22;61;10375;378
39437;-17;-65;9;0;0;658;36;18;10302;396
39438;-29;-68;59;0;0;534;29;97;10274;390
39439;-2;-54;21;3;0;1611;36;104;10285;0
39440;14;-8;43;0;0;134;54;202;10287;378
39441;1;-5;28;0;0;1346;79;288;10228;12
39442;2;3;32;6;0;165;47;223;1026;0
39443;3;8;51;0;0;168;83;238;10318;96
39444;56;25;87;0;0;1754;104;335;10269;174
39445;42;21;7;2;0;1862;148;374;10163;18
39446;46;2;58;15;0;2413;101;374;10201;0
39447;16;9;24;3;0;2757;47;144;10287;0
39448;11;-1;23;0;0;348;61;256;10271;0
39449;-8;-2;4;0;0;967;158;479;10231;354
39450;-5;-13;4;0;0;1038;212;666;10122;168
39451;1;-7;55;0;0;1183;122;49;10124;234
39452;47;27;61;36;0;1699;194;626;10061;18
39453;42;11;61;19;0;2214;94;313;10101;24
39454;57;24;85;73;0;2098;205;569;10104;18
39455;54;26;76;0;0;2166;137;436;1019;210
39456;49;28;8;38;0;1907;126;407;10141;0
39457;59;28;104;0;0;1817;13;364;10135;246
39458;97;71;113;0;0;1806;173;40;10041;54
39459;66;25;102;12;0;2107;169;518;10057;6
