date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2013-10-02,9.5,5.5,14.5,0,0,100,19.1,48.6,1021.4,594
2013-10-03,10.3,4.8,14.5,0,0,118.4,18,52.6,1020.9,618
2013-10-04,13.1,10.4,15.9,0.1,0,144.2,10.8,38.2,1017.6,48
2013-10-05,13.8,11.9,15.1,6.7,0,175.9,4,13.3,1017.6,0
2013-10-06,12.4,10.7,13.8,0.1,0,229.2,3.6,13.3,1025.2,0
2013-10-07,14,11.6,18,0,0,76.9,3.2,11.5,1026.8,276
2013-10-08,13.8,12.8,15.1,0,0,189,3.2,9,1024.8,0
2013-10-09,13.3,9.4,15.8,1.5,0,196.5,8.3,35.6,1016,0
2013-10-10,7.6,3.8,10.9,13.7,0,248.5,6.5,22.7,1008.8,222
2013-10-11,6.7,4.5,8.2,11.3,0,243.3,4.3,15.1,1015.3,0
2013-10-12,7.4,4.5,10.6,4,0,118.5,4.3,16.6,1018.3,132
2013-10-13,7.8,5.8,10.2,0,0,152.5,11.9,38.2,1018,336
2013-10-14,9.8,6.1,13.1,0,0,129.6,12.6,37.8,1015.6,318
2013-10-15,10.2,7.4,12.5,8.9,0,200.1,9.7,44.3,1008.1,78
2013-10-16,9,7.6,10.3,1.5,0,227.2,7.6,20.9,1012.5,0
2013-10-17,12.3,9.4,15.9,1.2,0,233.4,19.1,58.3,1011.2,78
2013-10-18,10.1,8.5,14.2,0.1,0,295,9.7,30.2,1018.7,132
2013-10-19,13.4,8.1,18.2,0,0,140.5,12.2,37.8,1012.4,336
2013-10-20,16.1,13.7,18.5,0,0,198.2,8.3,35.6,1012.3,0
2013-10-21,15.1,11.8,18.1,0.4,0,198.7,10.4,33.8,1013.9,18
2013-10-22,18.3,14.9,22,0,0,160.2,12.6,53.3,1008.2,384
2013-10-23,16.8,13.8,19.6,4,0,198.2,15.5,49.3,1006,150
2013-10-24,12.6,8.1,16.7,0.1,0,246.3,9.7,30.2,1017.1,318
2013-10-25,14.5,11.1,16.7,1.1,0,130.8,12.2,47.2,1013.8,0
2013-10-26,16.9,13.8,20.4,4.9,0,193.2,10.4,39.2,1011.2,132
2013-10-27,15.1,11,18.1,1.3,0,211.2,20.5,67.7,1004.5,192
2013-10-28,14.6,11.6,17.9,3.1,0,216.7,28.1,86.4,999.3,12
2013-10-29,10.6,7.7,13.4,2.1,0,223.5,18,55.1,1010.9,72
2013-10-30,8.1,3.3,11.7,0,0,216.9,11.2,41,1022.1,156
2013-10-31,7.4,0.9,13.4,0,0,174.8,7.9,27.7,1023.2,486
2013-11-01,9.9,7.8,11.7,0.4,0,179.8,8.6,30.6,1015.3,0
2013-11-02,10.5,7.8,12.8,7.9,0,196,9.7,32,1002.5,0
2013-11-03,9.4,7.4,13.1,4.4,0,224.3,21.6,62.3,1001.1,114
2013-11-04,9.1,6.4,14.2,8.7,0,210.6,19.8,61.2,989.6,6
2013-11-05,6.7,4.4,9.2,6.2,0,218.9,15.1,41.8,995.8,114
2013-11-06,8.7,6.8,13.1,6.4,0,232.4,17.3,51.1,999.6,6
2013-11-07,11.6,9.3,14.5,12.4,0,228.5,15.1,57.6,1005.5,0
2013-11-08,10.1,8,12.4,8.4,0,180,6.8,51.8,1007.9,12
2013-11-09,8.9,7.5,11.3,1.9,0,219.2,20.5,65.5,1006.9,102
2013-11-10,5.8,3.2,8.7,2,0,253.3,10.1,46.8,1008.5,30
2013-11-11,5.4,3.5,9.3,0,0,216.5,5.8,18,1028.7,258
2013-11-12,6.7,4.9,9.5,1,0,182.8,8.3,28.8,1025.9,12
2013-11-13,5.2,1.6,7.7,0.1,0,269.5,4.7,15.8,1030.5,102
2013-11-14,4.9,1.7,7.5,0.1,0,157.7,6.5,24.5,1021.3,132
2013-11-15,4.6,-1.2,8.8,0,0,67.6,5.4,18,1027.8,378
2013-11-16,1.6,-2.4,8,0,0,112.2,3.6,10.4,1031.2,408
2013-11-17,4.6,1.8,6.8,0,0,68.4,4,18.7,1024.9,0
2013-11-18,5.2,4.3,5.7,0,0,181.5,7.9,25.2,1011.8,0
2013-11-19,5,3.7,6.4,1.5,0,220.2,4,19.4,1007.1,12
2013-11-20,3.3,1.2,6.2,0,0,335.2,7.9,25.2,1004.9,42
2013-11-21,2.2,0.4,3.9,1.2,0,63.2,12.2,33.1,1003.5,0
2013-11-22,3.2,2,4.8,0.3,0,22.9,12.6,31.3,1010.9,0
2013-11-23,5.4,4.5,6,0.3,0,12.1,9,25.9,1017.9,0
2013-11-24,1.7,-4.2,5.7,0.8,0,320.8,5.4,32.4,1023,78
2013-11-25,-1.5,-4,1,1.4,0,122.8,2.9,8.6,1030.1,0
2013-11-26,-2.3,-4.7,-0.7,0,0,127.1,2.9,8.3,1034.9,0
2013-11-27,2.1,-0.7,4.2,0.3,0,166.9,5,23,1032.9,0
2013-11-28,5.5,4.2,7.4,1.6,0,262.6,6.1,25.2,1030.4,0
2013-11-29,5.2,3.8,6.5,1.3,0,240.3,14,49,1019.6,0
2013-11-30,4.4,3.6,5.5,1.1,0,262.1,11.2,38.2,1018.5,0
2013-12-01,5.5,4.1,6.5,0.6,0,260.7,9,26.3,1028.6,0
2013-12-02,4.3,1,7,0,0,78.4,5,23.8,1034,120
2013-12-03,1.7,-2.3,7.6,0,0,123,5,23,1029.1,330
2013-12-04,2.8,-1.8,5.1,1.3,0,241.5,9.7,29.2,1024.9,0
2013-12-05,3.3,1,4.9,6.7,0,242.3,24.1,72.7,1016.2,0
2013-12-06,1.6,0.8,3,0.6,0,267.1,26.3,62.6,1015.7,18
2013-12-07,2.9,1.2,5.4,1.1,0,255.6,14,36.4,1023.5,6
2013-12-08,6.8,5.4,8.4,0.1,0,237.9,18.4,47.9,1023,0
2013-12-09,7.5,6.8,8.3,0.5,0,246.7,16.6,46.1,1027.1,0
2013-12-10,6.1,0.9,7.9,0,0,197.3,5,16.6,1034.9,30
2013-12-11,3.3,-0.3,9.1,0,0,85.6,3.6,18.7,1034.1,402
2013-12-12,3,-2,7.7,0,0,126.3,4.3,15.5,1029.3,396
2013-12-13,0.5,-3.2,5.9,0,0,144.3,3.6,13,1025.1,396
2013-12-14,2.3,-1.8,5.3,0.4,0,163.9,6.1,22.7,1026.1,0
2013-12-15,6.3,3.3,8.6,0.4,0,194.7,10.4,32.4,1027.2,12
2013-12-16,7.8,4.1,11.9,0,0,166.9,9.4,26.3,1025.1,384
2013-12-17,7.8,1.9,11.3,0,0,187.5,8.3,31,1024,150
2013-12-18,6.9,3.2,9.6,0,0,166.5,10.8,45,1018.4,12
2013-12-19,7,2.3,9.7,1.2,0,177.2,14.8,47.2,1007.6,18
2013-12-20,4.1,0.4,6.3,0.2,0,191.9,9.7,33.1,1022.2,108
2013-12-21,5.4,2.9,8.1,0,0,184.3,14,39.2,1024.4,6
2013-12-22,8.1,6.4,10.5,5.4,0,211.8,19.1,47.9,1015.1,0
2013-12-23,7.9,5.4,11.5,0,0,205.1,18.4,54,1012.4,276
2013-12-24,11.6,8.8,13.5,0,0,186.3,25.6,69.5,994.9,6
2013-12-25,8.3,1.9,11.8,2,0,185.3,13.3,54.7,991.2,0
2013-12-26,5.4,2.5,7,0.3,0,175.3,6.1,22.7,997.3,0
2013-12-27,6.5,3.4,9.1,0,0,185.4,18.4,52.6,1000.4,36
2013-12-28,7.2,4.2,10.8,5.9,0,168.9,9.4,41,1000.6,0
2013-12-29,5,3.4,6,4.9,0,218.1,11.9,34.6,1015.1,0
2013-12-30,3.2,1.3,5.1,0,0,170.9,12.2,34.2,1024,372
2013-12-31,4.8,2.3,7.6,0,0,155.3,10.8,40,1016.6,234
2014-01-01,5.2,3.4,7.3,0,0,156.2,14.4,40.7,1009.6,324
2014-01-02,7.9,6,10.4,1.1,0,179.6,18.4,63,1002.3,24
2014-01-03,7.6,4.9,10.9,2.9,0,174.8,15.8,73.4,1005.7,48
2014-01-04,7.2,5.5,9.4,0,0,158.6,14.8,46.8,1004.6,0
2014-01-05,5.3,2.2,7.4,2.3,0,200.6,10.8,36.4,1005.9,180
2014-01-06,7.4,3,11.1,3.7,0,163,15.5,37.4,1007.3,0
2014-01-07,10.4,7.9,12,0.6,0,200.4,15.8,45.4,1012.1,258
2014-01-08,8.9,2.9,11.4,4.6,0,211.9,14,58.7,1016.4,18
2014-01-09,9.1,2.4,13,2.3,0,202.7,20.2,73.4,1007.3,0
2014-01-10,5.8,3.6,7.2,0,0,239.4,19.1,50.8,1014.7,96
2014-01-11,4,-0.6,8,2.6,0,208.2,13,53.6,1016.3,168
2014-01-12,2.5,-0.6,5.7,0,0,231.2,7.2,27,1022.5,78
2014-01-13,5.3,2.4,8.5,0,0,173.1,9.7,33.5,1011.7,30
2014-01-14,4.9,3.2,7,0,0,122.2,6.5,28.4,1007.8,228
2014-01-15,4.8,3.8,7.1,0.1,0,175.6,9.7,38.2,1008.7,252
2014-01-16,6.2,4.4,7.5,4.5,0,151.7,10.4,33.5,1001.8,0
2014-01-17,7.3,4.7,9.8,0,0,171.2,11.5,33.5,1001.6,120
2014-01-18,6,4.2,7.4,0,0,130.2,16.6,53.3,1003,162
2014-01-19,4.9,3.5,6.2,0,0,102.7,13.7,42.5,1001.5,0
2014-01-20,1.6,0.6,3.6,0,0,58.4,9.7,22.7,1005.5,0
2014-01-21,0.8,0.2,1.6,1.5,0,302.8,4,11.5,1011.7,0
2014-01-22,2.7,1.5,4.2,0.1,0,111,5.8,27.7,1013.8,0
2014-01-23,2.5,2,3.2,2.6,0,113.2,12.6,31.3,1013.9,0
2014-01-24,0.5,-1.7,2.1,1.4,0,78.2,7.9,22.7,1015.7,0
2014-01-25,-1.8,-2.7,-0.6,0.7,0,112.6,12.2,48.6,1017.7,0
2014-01-26,0.7,-1.3,3.3,5.8,40,128.7,11.2,50.4,1004.5,0
2014-01-27,3.2,1.7,5.8,3.2,0,186.9,14,42.5,995.2,156
2014-01-28,3.1,0.5,5.8,0,0,134.8,14,33.8,1000.6,294
2014-01-29,-1.3,-2.7,1,0,0,96.8,14,40,1004.3,0
2014-01-30,-0.4,-2.9,3.2,0,0,106.3,11.5,37.1,1008.2,324
2014-01-31,1.8,-1.1,6.2,0,0,134,7.9,37.4,1008.1,384
2014-02-01,4.1,1.6,6.5,0.5,0,159.1,14.4,58.7,1002,0
2014-02-02,4.4,-0.5,8.1,0,0,154.3,8.6,23.4,1012.8,426
2014-02-03,2.3,-2.1,5.8,0,0,81.4,10.4,34.6,1013.5,258
2014-02-04,4.4,2.3,6.9,0,0,150.4,12.2,34.9,1009.3,90
2014-02-05,4.1,1.8,7.5,0,0,147.4,16.2,44.6,1000.4,120
2014-02-06,7.6,5.5,10.2,1.2,0,188.8,16.9,48.6,1002.4,84
2014-02-07,8.7,5.1,14,1,0,193.2,27.4,81.4,994.4,60
2014-02-08,5.9,3.9,8,0.1,0,177.2,18,49,994.7,0
2014-02-09,6.3,3.6,8.5,0,0,207.6,22.7,59,993.9,144
2014-02-10,4.1,1.4,6.8,0.8,0,137.1,11.9,39.6,996.9,12
2014-02-11,5.1,2.9,7.7,0.8,0,222.4,16.6,41.4,1001,120
2014-02-12,5.4,3.6,8.2,1.4,0,203.4,17.6,51.1,1005,228
2014-02-13,5.4,3.3,8.3,7.1,0,190.4,15.1,42.1,996,42
2014-02-14,5.3,2.8,7.9,2.3,0,197.2,17.3,56.5,1004.1,396
2014-02-15,9.9,6.6,12.5,0,0,190.6,24.1,63.4,997.4,48
2014-02-16,6.4,2.9,9.9,4.6,0,226.3,20.2,59,1007.5,162
2014-02-17,4.9,0.2,9.2,0.1,0,174.5,7.2,30.6,1014.5,6
2014-02-18,4.7,-0.3,7.2,0,0,128.7,7.2,27.7,1014.5,0
2014-02-19,6.6,2.5,9.4,1.5,0,217.9,10.1,35.3,1012.3,30
2014-02-20,8.3,5.5,10.9,0.2,0,178.3,12.6,39.2,1010,222
2014-02-21,6.8,2.8,9.5,4.1,0,205.3,13,61.6,1006.2,30
2014-02-22,4.9,-0.6,7.3,0,0,199.4,11.9,41.4,1013.9,168
2014-02-23,4.6,-1,9.7,0,0,148,10.8,31.7,1021.1,564
2014-02-24,7.8,2,13.6,0,0,156.9,12.2,41.4,1015.8,546
2014-02-25,9.7,7,12.9,0,0,155,12.6,35.6,1011.2,186
2014-02-26,7.6,3.2,11.3,0,0,172.7,6.8,24.1,1015.8,66
2014-02-27,6.2,0,11,0,0,144.8,9.7,36.7,1015,480
2014-02-28,5.7,4.2,9.2,1,0,148.3,10.4,29.5,1004.3,294
2014-03-01,6.4,3.3,9.6,2.1,0,143.8,7.6,27,1002,42
2014-03-02,4.7,0.8,9.4,0,0,180.2,9,31,1002.9,216
2014-03-03,5.9,1.7,9.3,0,0,143.8,12.2,42.1,994,150
2014-03-04,4.8,-0.7,11.9,0,0,56.1,4,11.9,1003.6,366
2014-03-05,4.9,0.3,8.1,0,0,188.4,5.4,19.4,1019.2,6
2014-03-06,5.7,-1.8,12.7,0,0,100.5,6.5,25.6,1029.1,570
2014-03-07,7.8,-0.9,14.2,0,0,194.5,6.1,25.6,1026.5,492
2014-03-08,9.7,1.2,16.1,0,0,124.5,6.8,28.1,1031.7,582
2014-03-09,14,6.1,21.6,0,0,138.7,11.9,29.5,1029.1,630
2014-03-10,11.1,1.2,20,0,0,52.6,6.5,21.6,1025.9,636
2014-03-11,7.7,-0.2,14.1,0,0,36.8,8.6,29.9,1031.5,600
2014-03-12,8.2,1.3,15.8,0,0,74.5,10.1,34.9,1032.8,642
2014-03-13,8.2,-0.7,17,0,0,49.5,5.4,22.7,1028.5,648
2014-03-14,7,-1.4,15.3,0,0,171.6,5.8,29.9,1025,582
2014-03-15,8,5.2,9.3,1.7,0,275.9,21.6,55.8,1017.4,18
2014-03-16,8.9,6.9,10.1,0.6,0,263.8,23.4,51.1,1016.2,0
2014-03-17,9.7,8.5,11.4,0,0,259.2,18.4,45.7,1018.2,0
2014-03-18,8.4,6.3,9.9,0.7,0,234.1,15.1,48.2,1014.4,0
2014-03-19,10.5,7.7,14.9,0.3,0,246.1,20.9,51.5,1019,168
2014-03-20,13.7,6.1,20,0,0,178.8,12.2,41.8,1015.4,642
2014-03-21,10.9,2.6,17.1,0.4,0,211.3,16.9,63,1007.6,54
2014-03-22,7.2,2,12.1,4.8,0,184.8,13,47.2,1003.9,24
2014-03-23,5.2,-0.5,9.9,0,0,229,10.4,36.4,1006.2,192
2014-03-24,4.3,-0.8,9,0.6,0,226.4,7.2,31,1012.4,330
2014-03-25,2.9,-1.4,8.3,0,0,45,5.8,32.8,1012.1,162
2014-03-26,4.7,-1.9,10.8,0,0,95.2,9.7,37.8,1014.6,468
2014-03-27,8.4,4.1,13.6,0,0,77.1,23.8,56.9,1015,396
2014-03-28,9.1,6.1,13.2,0,0,89.3,20.2,44.3,1019.1,330
2014-03-29,11,5.5,18.3,0,0,98.2,9,32.8,1020.9,690
2014-03-30,12.5,3.8,20.7,0,0,,5,16.9,1016.8,588
2014-03-31,11,4.6,17.9,0,0,65,4.3,17.3,1014.9,132
2014-04-01,15,8.5,21.9,1.3,0,116.4,7.6,33.5,1011.1,372
2014-04-02,15.5,7.6,22.3,0,0,117.1,6.1,27.7,1007,528
2014-04-03,15.3,6.6,23.4,0,0,191.6,8.6,51.8,1004.1,324
2014-04-04,14.4,10.1,19.4,0.1,0,40.6,4.7,16.2,1008.1,0
2014-04-05,11,4.8,13.5,0.5,0,219.6,5.4,20.5,1014.8,0
2014-04-06,12.5,4.1,18.7,0,0,168.6,8.6,33.1,1017.5,366
2014-04-07,16.7,13.1,20.7,0,0,179.9,7.6,56.5,1014.3,174
2014-04-08,9.9,5.2,16.2,2.4,0,238.7,20.9,80.6,1014,114
2014-04-09,8.1,4.5,10.8,0.4,0,258,15.1,45,1022.6,24
2014-04-10,10.5,8.1,13.7,0,0,277.2,8.3,24.5,1021.4,0
2014-04-11,9.9,1.9,14.2,0.1,0,28.2,5,22.3,1019.1,0
2014-04-12,9.6,0.6,16.8,0,0,312.8,6.8,30.6,1017.7,516
2014-04-13,10,7.1,14.2,0,0,246.1,14.8,41.8,1017.3,90
2014-04-14,6.8,3.7,9.6,8,0,278.8,18.4,68.8,1015.5,168
2014-04-15,5,-0.3,8.4,0,0,296,12.2,35.3,1024.9,72
2014-04-16,6.6,-2,14.5,0,0,95.7,6.5,34.9,1030.1,636
2014-04-17,10.8,0,17,0,0,172.7,10.1,32.4,1020.1,654
2014-04-18,7.6,4.9,11.1,3.4,0,302.9,11.9,45.4,1012.9,168
2014-04-19,10.1,0.7,15.6,0.5,0,68.5,15.5,47.2,1016.5,738
2014-04-20,14.6,10,19.6,0,0,73.6,19.1,47.5,1009.3,606
2014-04-21,12.6,8.9,17.5,0.9,0,69.3,14.4,47.9,1005.8,198
2014-04-22,10.7,5,18.2,0.4,0,99.8,4.7,37.8,1011.6,156
2014-04-23,12.3,4.5,20.6,0.1,0,62.7,4.3,19.8,1019.5,462
2014-04-24,14.8,5.2,21.8,0,0,71.7,9,35.3,1018.7,588
2014-04-25,16.8,11.9,23.1,0,0,85.4,16.9,50,1013,774
2014-04-26,13.4,9.9,15.6,15.8,0,221.7,6.1,33.1,1011,18
2014-04-27,11.7,10.3,12.8,4.2,0,232.1,5.8,22.3,1007.6,0
2014-04-28,12.9,10.5,15.7,1.3,0,181.1,3.6,11.9,1010.8,0
2014-04-29,14.4,11.1,19.9,0.6,0,78.5,5,23,1011.4,156
2014-04-30,14.9,11.5,19.3,9.1,0,221.7,6.8,33.8,1010.5,366
2014-05-01,13.1,8.9,17.5,1.5,0,317.6,6.5,20.2,1010.8,126
2014-05-02,8.6,5.3,11.3,1,0,31.2,9,28.1,1016.8,0
2014-05-03,7.4,1.3,13.3,0,0,28,8.3,29.2,1024.3,780
2014-05-04,6.2,-0.6,12.1,0,0,6,6.1,28.4,1023.8,444
2014-05-05,10.5,0.8,17.1,0,0,89,7.9,31,1017.6,660
2014-05-06,14.5,11.5,18.7,2.5,0,158.1,11.2,52.9,1009.4,120
2014-05-07,12.2,9,16.3,7.2,0,231.3,16.6,61.9,1009.8,174
2014-05-08,11.3,9,13.9,2.9,0,208.1,15.1,54.4,1011,12
2014-05-09,12.4,8,16.7,13.5,0,236.7,22.3,64.4,1009.8,186
2014-05-10,11.1,8.3,13.4,5.5,0,209.9,11.9,46.4,1009.4,6
2014-05-11,10.7,9.3,13.9,2.5,0,230,22.7,72.7,1003.1,108
2014-05-12,10,8.3,14.6,1.6,0,235.8,19.4,65.5,1008.5,102
2014-05-13,9.4,3.9,13.8,4.9,0,257.6,9.7,40,1015.4,150
2014-05-14,7.5,2,11.9,2.8,0,295.9,8.3,40,1026.8,114
2014-05-15,8.2,2.6,12.9,0.5,0,272.1,5.4,24.5,1033.8,0
2014-05-16,11.1,5.4,17.4,0,0,18.6,7.9,32.4,1030.7,576
2014-05-17,11.9,4.8,17.2,0,0,57.6,6.5,23.4,1023,312
2014-05-18,13.7,5.7,21.6,0,0,60.3,7.6,38.5,1014.5,564
2014-05-19,17.2,10.2,23.1,0,0,84.6,7.6,23.8,1008.9,564
2014-05-20,21.5,12.2,27.4,0,0,121.5,8.6,25.2,1011.5,738
2014-05-21,22.1,14.1,27.4,0,0,132.9,9.4,37.1,1011.3,630
2014-05-22,22.1,13.7,27.6,0.4,0,196.6,11.5,55.4,1007.8,624
2014-05-23,14.8,11.6,18.3,9.6,0,185.6,6.5,32,1010.7,240
2014-05-24,15.9,10.7,21.9,5,0,300,6.1,26.6,1014.8,414
2014-05-25,15.9,7.4,22.8,0,0,111.5,6.5,30.6,1019.9,738
2014-05-26,17.8,11.4,24,4.2,0,49.3,11.5,44.3,1015.3,510
2014-05-27,14.9,12.9,16.2,7.2,0,76.9,7.9,24.1,1009.9,0
2014-05-28,11.7,9.7,14.5,25.5,0,45.3,7.9,21.6,1011.8,0
2014-05-29,9.1,5.4,11.3,0.2,0,45.4,9.4,28.8,1017.7,12
2014-05-30,12.5,6.2,18.6,0,0,103.4,7.2,25.2,1022.1,762
2014-05-31,12.9,4.9,20.2,0,0,352.1,7.9,37.4,1022.1,792
2014-06-01,12.3,5.4,18.2,0,0,344.9,6.1,26.3,1021.1,432
2014-06-02,14.1,7.6,20,0,0,48.1,5,19.1,1019,366
2014-06-03,16.1,7.3,23.1,0,0,45.5,5,18.7,1014.3,684
2014-06-04,16.5,11.8,22.2,11.9,0,113.2,8.6,41.8,1007.8,432
2014-06-05,13.1,8.3,16.7,2,0,215.8,16.6,50.4,1012.4,264
2014-06-06,17.2,7.1,24.6,0,0,122.9,5.8,22.7,1016.7,930
2014-06-07,22,11.4,29.6,0,0,100.3,5.8,26.6,1015,732
2014-06-08,23.3,16,30.9,0,0,36,6.8,36,1017.3,804
2014-06-09,23.5,16,30.5,1.8,0,106,9.4,65.5,1017.7,648
2014-06-10,22.7,16.9,30.2,9.1,0,114.5,9,50.8,1018.1,456
2014-06-11,18.1,11.9,21,6.5,0,251,6.5,24.1,1024.5,42
2014-06-12,16.3,10,22.2,0,0,11.9,6.5,27.4,1026.4,690
2014-06-13,15.7,8.7,20.3,0,0,313.1,10.1,36.7,1021.4,432
2014-06-14,14,9.7,17.8,1.6,0,315.7,7.2,31.7,1020.1,96
2014-06-15,14.7,8.9,21.6,0,0,346.6,6.8,25.9,1022.3,312
2014-06-16,12.9,7.8,15.4,0,0,308.1,7.6,27.4,1021.5,24
2014-06-17,14.8,7.1,21.4,0,0,342.7,4.7,18.4,1021,150
2014-06-18,15,8.5,19.2,0,0,309,7.6,24.8,1021.5,282
2014-06-19,12.5,7.9,15.3,2.2,0,276.2,10.8,35.6,1018.6,0
2014-06-20,13.1,8.7,17.4,0.4,0,283.4,12.2,37.1,1017.3,60
2014-06-21,12.7,7.2,15.9,0.6,0,223.5,8.3,33.1,1018.3,6
2014-06-22,14.2,6.3,18.8,0,0,313.6,10.1,36.4,1019.7,258
2014-06-23,13.4,6.4,20.3,0,0,262.6,7.2,27.4,1021.6,288
2014-06-24,14.2,7.3,21,3.7,0,267.5,7.6,43.2,1017.4,228
2014-06-25,12.8,6.9,17.9,1.4,0,349.2,8.3,34.2,1015.2,342
2014-06-26,14.1,6.9,20.3,0,0,86.7,6.5,25.6,1016,414
2014-06-27,17.8,10.8,24.2,0,0,153.5,7.6,32.8,1014.2,300
2014-06-28,16.2,11.4,21.3,2.5,0,193.3,6.8,24.5,1010.9,312
2014-06-29,14.2,11,18.1,8,0,286.3,8.3,36.4,1008.2,60
2014-06-30,13.1,9.8,17.4,7.4,0,245.2,7.9,38.9,1014.8,114
2014-07-01,13.7,8,19.4,0,0,239.1,7.2,29.9,1018.9,468
2014-07-02,14,6.4,20.7,0,0,286,6.5,23.8,1021.9,552
2014-07-03,17.6,7.6,26.1,0,0,308.3,6.8,28.8,1021.7,912
2014-07-04,21.4,10.7,29.3,0,0,109.8,6.1,24.1,1012.3,594
2014-07-05,21.5,16.6,26.6,2,0,194.8,11.9,46.4,1007.1,294
2014-07-06,23.4,18.1,28.7,0.6,0,171.5,11.5,44.3,1008.6,522
2014-07-07,18.1,15.1,22.5,1.8,0,279.4,8.3,33.8,1016,246
2014-07-08,16.4,13,18.5,14.1,0,17.2,10.1,28.8,1008.2,0
2014-07-09,14,12,15.8,34,0,253.6,8.3,31.3,1005.2,0
2014-07-10,19.1,14.1,26.8,0.8,0,307.6,5.8,26.6,1009,216
2014-07-11,19.8,14,27.3,0,0,217.9,7.2,28.4,1012.6,336
2014-07-12,17.5,11.3,22.7,0,0,49.9,6.5,23,1012.6,774
2014-07-13,17.2,10.9,22.1,3,0,202.4,7.6,31,1008.1,150
2014-07-14,17.5,13.8,21.5,5.9,0,226.5,10.4,32.8,1012.2,36
2014-07-15,17.8,12.1,22.8,0,0,212,11.2,37.8,1020,408
2014-07-16,20,13.5,26.2,0,0,305.8,5.8,25.2,1021.7,642
2014-07-17,21.6,13.6,28.4,0,0,304.9,4.7,22,1021.2,828
2014-07-18,25.2,18,31.2,0,0,113.4,8.6,27.7,1017.6,894
2014-07-19,27,22.2,32.4,0,0,112.9,12.6,35.6,1013,834
2014-07-20,25.6,19.8,31.1,0.2,0,128.3,10.1,35.6,1009.2,156
2014-07-21,20.5,18.5,22.9,38.5,0,304.4,5.8,20.5,1011.7,6
2014-07-22,22.1,16.1,27.6,0,0,34.5,9,32.4,1016.8,840
2014-07-23,22.8,16.5,28.1,0,0,44.1,12.6,34.2,1017.9,780
2014-07-24,19.9,16.5,25.7,3,0,67.7,14,45.4,1016,474
2014-07-25,17.9,16.3,20.8,0.2,0,47.2,7.6,23.4,1014.5,0
2014-07-26,20.8,14.6,26.7,0,0,73.7,4.3,17.3,1013.2,468
2014-07-27,20.5,14.4,25.8,0,0,310.6,7.9,33.8,1015,672
2014-07-28,21.7,14.5,28.8,0.1,0,107.3,10.1,58,1011.8,570
2014-07-29,20.8,16.2,27,0.3,0,71.3,7.2,40.7,1009.3,204
2014-07-30,19.4,15.9,23.4,0.8,0,313,8.3,25.2,1011,42
2014-07-31,19.2,15.1,25.7,0,0,250.5,5.8,24.1,1014.9,690
2014-08-01,22.6,16.9,27.9,0,0,125.4,10.8,37.1,1011.2,702
2014-08-02,22.7,16.3,27.7,0,0,126,9,37.4,1007.5,522
2014-08-03,20.7,15.5,27,0,0,314.5,5.8,25.6,1010.4,258
2014-08-04,19.6,15.3,24.4,0.1,0,245.4,6.5,26.3,1014.8,294
2014-08-05,17.7,12.2,23.2,6.2,0,303,6.5,29.5,1018.8,324
2014-08-06,18.9,11.4,25.2,0,0,136.1,6.8,31.3,1016.5,438
2014-08-07,18.5,13.9,24.1,2.7,0,244.9,6.8,24.8,1014.7,294
2014-08-08,20.8,12.7,27,0,0,104.1,8.6,29.9,1012.5,504
2014-08-09,20.2,14.8,23.5,1.2,0,190.9,15.1,60.8,1009.5,366
2014-08-10,20.3,17.2,25,2.3,0,134.7,14,47.2,1007.2,264
2014-08-11,17.3,14,22.1,0,0,230.8,18.4,49.7,1010.8,564
2014-08-12,16.3,12.7,21.5,4.3,0,217.2,15.5,51.1,1010.6,312
2014-08-13,16,11.3,21.8,10.7,0,182.2,5.8,28.1,1006,324
2014-08-14,15.3,11.9,21.1,4.4,0,212.4,10.1,43.6,1009.7,198
2014-08-15,15.2,12.7,20.1,0.3,0,206.6,8.3,35.6,1011.9,150
2014-08-16,15,11.4,19.1,6.4,0,257.5,13.7,42.5,1016.7,114
2014-08-17,15.3,12.2,17.5,0,0,223.2,19.4,60.8,1010.3,84
2014-08-18,14.3,12.4,18,2.6,0,234.2,20.9,58.7,1006.1,168
2014-08-19,12,9.2,15.7,4.8,0,220.7,12.2,38.5,1010.5,60
2014-08-20,12.9,8.8,18.8,0.1,0,245.6,11.9,37.4,1015.5,444
2014-08-21,13.1,7.6,18.5,0,0,202.3,8.3,34.2,1016.2,270
2014-08-22,14.6,11,20.1,1.7,0,207.8,11.9,42.5,1012.5,258
2014-08-23,12.6,9,16.7,1.6,0,231.1,7.6,56.9,1013.2,342
2014-08-24,11.9,8.7,17.6,0.2,0,236.6,8.6,34.9,1017.7,150
2014-08-25,12.6,5.4,18.7,2.4,0,110,4.7,19.4,1014.4,282
2014-08-26,13.4,9.2,16.2,12.2,0,68.7,7.2,20.5,1007.6,0
2014-08-27,13.4,6.1,20.8,0,0,341.1,4.3,17.3,1015.8,636
2014-08-28,16.9,7.5,23.9,0,0,131,7.6,28.4,1016,408
2014-08-29,16.3,12.4,20.3,0.7,0,220,9.4,37.4,1015.5,84
2014-08-30,16,14,18.1,2.2,0,201.6,10.1,36,1016.1,0
2014-08-31,14.2,10.7,17.9,2.6,0,238.7,7.2,46.1,1014.6,126
2014-09-01,13.7,11.2,18.5,0.7,0,239.2,6.8,25.9,1019.6,12
